Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,NI,PJME,PJMW,PJM_Load,Year,Month,Day,Weekday,Is_Weekend,Hour
2004-11-13,14462.25,0.0,1824.6666666666667,0.0,0.0,0.0,0.0,0.0,9889.25,29200.375,5551.541666666667,0.0,2004,11,13,5.0,1.0,0.0
2004-11-14,14411.25,0.0,1733.6666666666667,0.0,0.0,0.0,0.0,0.0,9273.875,28963.75,5543.916666666667,0.0,2004,11,14,6.0,1.0,0.0
2004-11-15,16104.458333333334,0.0,2074.75,0.0,0.0,0.0,0.0,0.0,10899.875,31454.666666666668,6059.375,0.0,2004,11,15,0.0,0.0,0.0
2004-11-16,15800.291666666666,0.0,2055.75,0.0,0.0,0.0,0.0,0.0,10931.0,30847.0,5916.958333333333,0.0,2004,11,16,1.0,0.0,0.0
2004-11-17,15380.333333333334,0.0,2023.875,0.0,0.0,0.0,0.0,0.0,10967.083333333334,30672.5,5801.5,0.0,2004,11,17,2.0,0.0,0.0
2004-11-18,15138.541666666666,0.0,1985.2916666666667,0.0,0.0,0.0,0.0,0.0,10934.25,29926.958333333332,5657.25,0.0,2004,11,18,3.0,0.0,0.0
2004-11-19,14723.125,0.0,1940.2916666666667,0.0,0.0,0.0,0.0,0.0,10895.583333333334,29439.25,5548.958333333333,0.0,2004,11,19,4.0,0.0,0.0
2004-11-20,13348.625,0.0,1691.25,0.0,0.0,0.0,0.0,0.0,9818.208333333334,27373.791666666668,5171.041666666667,0.0,2004,11,20,5.0,1.0,0.0
2004-11-21,12979.583333333334,0.0,1635.7916666666667,0.0,0.0,0.0,0.0,0.0,9206.541666666666,26434.041666666668,5060.25,0.0,2004,11,21,6.0,1.0,0.0
2004-11-22,14868.458333333334,0.0,2019.3333333333333,0.0,0.0,0.0,0.0,0.0,10914.708333333334,30061.166666666668,5684.333333333333,0.0,2004,11,22,0.0,0.0,0.0
2004-11-23,14876.208333333334,0.0,2008.875,0.0,0.0,0.0,0.0,0.0,10844.416666666666,30439.208333333332,5735.541666666667,0.0,2004,11,23,1.0,0.0,0.0
2004-11-24,14892.083333333334,0.0,1994.2083333333333,0.0,0.0,0.0,0.0,0.0,11382.0,30201.958333333332,5650.708333333333,0.0,2004,11,24,2.0,0.0,0.0
2004-11-25,13275.916666666666,0.0,1683.7083333333333,0.0,0.0,0.0,0.0,0.0,9398.833333333334,25626.416666666668,5066.583333333333,0.0,2004,11,25,3.0,0.0,0.0
2004-11-26,14436.291666666666,0.0,1776.8333333333333,0.0,0.0,0.0,0.0,0.0,9841.5,28582.25,5569.875,0.0,2004,11,26,4.0,0.0,0.0
2004-11-27,14117.541666666666,0.0,1693.0833333333333,0.0,0.0,0.0,0.0,0.0,9764.25,27775.25,5368.708333333333,0.0,2004,11,27,5.0,1.0,0.0
2004-11-28,14175.416666666666,0.0,1761.875,0.0,0.0,0.0,0.0,0.0,9483.541666666666,26595.916666666668,5285.791666666667,0.0,2004,11,28,6.0,1.0,0.0
2004-11-29,16535.166666666668,0.0,2186.4166666666665,0.0,0.0,0.0,0.0,0.0,11394.458333333334,30725.833333333332,5953.75,0.0,2004,11,29,0.0,0.0,0.0
2004-11-30,16353.791666666666,0.0,2181.5,0.0,0.0,0.0,0.0,0.0,11646.0,31487.708333333332,6076.125,0.0,2004,11,30,1.0,0.0,0.0
2004-12-01,16164.25,0.0,2169.0,0.0,0.0,0.0,0.0,0.0,11768.833333333334,31356.916666666668,6074.208333333333,0.0,2004,12,1,2.0,0.0,0.0
2004-12-02,16954.291666666668,0.0,2206.625,0.0,0.0,0.0,0.0,0.0,11831.875,32280.041666666668,6359.375,0.0,2004,12,2,3.0,0.0,0.0
2004-12-03,16584.625,0.0,2180.5833333333335,0.0,0.0,0.0,0.0,0.0,11800.416666666666,32596.0,6383.791666666667,0.0,2004,12,3,4.0,0.0,0.0
2004-12-04,15612.166666666666,0.0,1972.0416666666667,0.0,0.0,0.0,0.0,0.0,10622.208333333334,30555.75,6078.958333333333,0.0,2004,12,4,5.0,1.0,0.0
2004-12-05,14528.291666666666,0.0,1773.625,0.0,0.0,0.0,0.0,0.0,9976.25,28617.5,5607.875,0.0,2004,12,5,6.0,1.0,0.0
2004-12-06,16014.833333333334,0.0,2097.7916666666665,0.0,0.0,0.0,0.0,0.0,11458.041666666666,32849.625,6215.541666666667,0.0,2004,12,6,0.0,0.0,0.0
2004-12-07,15438.083333333334,0.0,2081.0833333333335,0.0,0.0,0.0,0.0,0.0,11542.416666666666,32568.791666666668,6084.375,0.0,2004,12,7,1.0,0.0,0.0
2004-12-08,15608.833333333334,0.0,2127.9166666666665,0.0,0.0,0.0,0.0,0.0,11631.75,30752.708333333332,5964.458333333333,0.0,2004,12,8,2.0,0.0,0.0
2004-12-09,16475.375,0.0,2185.125,0.0,0.0,0.0,0.0,0.0,11514.208333333334,32298.541666666668,6308.666666666667,0.0,2004,12,9,3.0,0.0,0.0
2004-12-10,15687.625,0.0,2100.75,0.0,0.0,0.0,0.0,0.0,11474.333333333334,31625.166666666668,6002.625,0.0,2004,12,10,4.0,0.0,0.0
2004-12-11,15440.958333333334,0.0,1980.3333333333333,0.0,0.0,0.0,0.0,0.0,10835.291666666666,28919.666666666668,5743.541666666667,0.0,2004,12,11,5.0,1.0,0.0
2004-12-12,15316.333333333334,0.0,1916.0416666666667,0.0,0.0,0.0,0.0,0.0,10295.208333333334,29497.708333333332,5898.416666666667,0.0,2004,12,12,6.0,1.0,0.0
2004-12-13,17658.833333333332,0.0,2349.625,0.0,0.0,0.0,0.0,0.0,12253.416666666666,32826.0,6571.25,0.0,2004,12,13,0.0,0.0,0.0
2004-12-14,18754.291666666668,0.0,2442.25,0.0,0.0,0.0,0.0,0.0,12643.083333333334,34791.083333333336,6968.291666666667,0.0,2004,12,14,1.0,0.0,0.0
2004-12-15,18730.25,0.0,2423.3333333333335,0.0,0.0,0.0,0.0,0.0,12477.958333333334,36332.166666666664,7133.583333333333,0.0,2004,12,15,2.0,0.0,0.0
2004-12-16,18448.541666666668,0.0,2401.2083333333335,0.0,0.0,0.0,0.0,0.0,12110.75,35739.541666666664,7059.5,0.0,2004,12,16,3.0,0.0,0.0
2004-12-17,17319.958333333332,0.0,2284.1666666666665,0.0,0.0,0.0,0.0,0.0,12088.0,33778.583333333336,6551.875,0.0,2004,12,17,4.0,0.0,0.0
2004-12-18,16628.416666666668,0.0,2090.3333333333335,0.0,0.0,0.0,0.0,0.0,11103.291666666666,32350.0,6371.75,0.0,2004,12,18,5.0,1.0,0.0
2004-12-19,17187.458333333332,0.0,2155.9583333333335,0.0,0.0,0.0,0.0,0.0,11469.625,32256.041666666668,6444.083333333333,0.0,2004,12,19,6.0,1.0,0.0
2004-12-20,20864.708333333332,0.0,2672.9583333333335,0.0,0.0,0.0,0.0,0.0,12994.333333333334,41129.75,7791.25,0.0,2004,12,20,0.0,0.0,0.0
2004-12-21,18654.791666666668,0.0,2400.2916666666665,0.0,0.0,0.0,0.0,0.0,12513.458333333334,38604.958333333336,7139.25,0.0,2004,12,21,1.0,0.0,0.0
2004-12-22,17396.541666666668,0.0,2365.7083333333335,0.0,0.0,0.0,0.0,0.0,13092.875,34593.875,6377.458333333333,0.0,2004,12,22,2.0,0.0,0.0
2004-12-23,16382.75,0.0,2183.4166666666665,0.0,0.0,0.0,0.0,0.0,12740.125,31835.5,6150.416666666667,0.0,2004,12,23,3.0,0.0,0.0
2004-12-24,16470.916666666668,0.0,2197.125,0.0,0.0,0.0,0.0,0.0,11838.708333333334,31937.5,6346.416666666667,0.0,2004,12,24,4.0,0.0,0.0
2004-12-25,16374.583333333334,0.0,2173.3333333333335,0.0,0.0,0.0,0.0,0.0,11059.458333333334,31842.791666666668,6264.166666666667,0.0,2004,12,25,5.0,1.0,0.0
2004-12-26,16073.125,0.0,2007.5,0.0,0.0,0.0,0.0,0.0,10688.791666666666,33421.916666666664,6430.541666666667,0.0,2004,12,26,6.0,1.0,0.0
2004-12-27,18350.541666666668,0.0,2257.9166666666665,0.0,0.0,0.0,0.0,0.0,11976.875,36700.625,6934.333333333333,0.0,2004,12,27,0.0,0.0,0.0
2004-12-28,18116.0,0.0,2219.3333333333335,0.0,0.0,0.0,0.0,0.0,11898.833333333334,37640.291666666664,7016.333333333333,0.0,2004,12,28,1.0,0.0,0.0
2004-12-29,16280.958333333334,0.0,1998.625,0.0,0.0,0.0,0.0,0.0,11419.083333333334,34156.708333333336,6326.208333333333,0.0,2004,12,29,2.0,0.0,0.0
2004-12-30,15242.916666666666,0.0,1920.5,0.0,0.0,0.0,0.0,0.0,11148.833333333334,32284.291666666668,6128.375,0.0,2004,12,30,3.0,0.0,0.0
2004-12-31,14108.083333333334,0.0,1730.625,0.0,0.0,0.0,0.0,0.0,9617.583333333334,29338.541666666668,5540.0,0.0,2004,12,31,4.0,0.0,0.0
2005-01-01,12995.708333333334,0.0,1608.1666666666667,0.0,0.0,1352.6521739130435,0.0,0.0,9750.208333333334,26457.5,4975.208333333333,0.0,2005,1,1,5.0,1.0,0.0
2005-01-02,13446.333333333334,0.0,1647.0,0.0,0.0,1373.25,0.0,0.0,9547.125,28669.041666666668,5294.916666666667,0.0,2005,1,2,6.0,1.0,0.0
2005-01-03,15164.041666666666,0.0,1982.5416666666667,0.0,0.0,1582.9583333333333,0.0,0.0,11448.083333333334,30772.958333333332,5836.416666666667,0.0,2005,1,3,0.0,0.0,0.0
2005-01-04,15583.458333333334,0.0,2117.9583333333335,0.0,0.0,1610.75,0.0,0.0,11891.416666666666,30657.916666666668,5771.458333333333,0.0,2005,1,4,1.0,0.0,0.0
2005-01-05,16226.875,0.0,2266.625,0.0,0.0,1711.0,0.0,0.0,12405.916666666666,32609.5,6110.166666666667,0.0,2005,1,5,2.0,0.0,0.0
2005-01-06,15618.791666666666,0.0,2152.875,0.0,0.0,1673.9583333333333,0.0,0.0,12282.375,33510.666666666664,6232.833333333333,0.0,2005,1,6,3.0,0.0,0.0
2005-01-07,16236.625,0.0,2203.9583333333335,0.0,0.0,1705.875,0.0,0.0,12465.041666666666,32662.416666666668,6314.333333333333,0.0,2005,1,7,4.0,0.0,0.0
2005-01-08,15139.083333333334,0.0,1998.0,0.0,0.0,1585.4166666666667,0.0,0.0,11057.708333333334,30890.208333333332,5904.5,0.0,2005,1,8,5.0,1.0,0.0
2005-01-09,14576.166666666666,0.0,1854.375,0.0,0.0,1507.2083333333333,0.0,0.0,10456.083333333334,30259.583333333332,5718.833333333333,0.0,2005,1,9,6.0,1.0,0.0
2005-01-10,16263.833333333334,0.0,2186.5416666666665,0.0,0.0,1678.125,0.0,0.0,11703.125,32855.25,6308.083333333333,0.0,2005,1,10,0.0,0.0,0.0
2005-01-11,16427.083333333332,0.0,2184.9583333333335,0.0,0.0,1715.625,0.0,0.0,11917.041666666666,33651.791666666664,6427.625,0.0,2005,1,11,1.0,0.0,0.0
2005-01-12,15336.041666666666,0.0,2060.8333333333335,0.0,0.0,1635.125,0.0,0.0,11563.625,32930.541666666664,6087.666666666667,0.0,2005,1,12,2.0,0.0,0.0
2005-01-13,15025.833333333334,0.0,2073.6666666666665,0.0,0.0,1594.9166666666667,0.0,0.0,11827.375,31474.5,5816.208333333333,0.0,2005,1,13,3.0,0.0,0.0
2005-01-14,16666.958333333332,0.0,2264.4583333333335,0.0,0.0,1655.8333333333333,0.0,0.0,12781.916666666666,31573.083333333332,6092.333333333333,0.0,2005,1,14,4.0,0.0,0.0
2005-01-15,16563.875,0.0,2119.75,0.0,0.0,1592.9166666666667,0.0,0.0,12025.208333333334,32471.0,6381.583333333333,0.0,2005,1,15,5.0,1.0,0.0
2005-01-16,16705.333333333332,0.0,2129.3333333333335,0.0,0.0,1566.1666666666667,0.0,0.0,11523.375,32460.875,6344.75,0.0,2005,1,16,6.0,1.0,0.0
2005-01-17,20029.125,0.0,2572.7083333333335,0.0,0.0,1781.4583333333333,0.0,0.0,12985.916666666666,37130.5,7474.208333333333,0.0,2005,1,17,0.0,0.0,0.0
2005-01-18,20806.25,0.0,2664.6666666666665,0.0,0.0,1886.9166666666667,0.0,0.0,13411.166666666666,40739.458333333336,7831.0,0.0,2005,1,18,1.0,0.0,0.0
2005-01-19,19909.125,0.0,2508.625,0.0,0.0,1839.5416666666667,0.0,0.0,12657.791666666666,40959.416666666664,7708.208333333333,0.0,2005,1,19,2.0,0.0,0.0
2005-01-20,18686.75,0.0,2416.5,0.0,0.0,1808.625,0.0,0.0,12512.833333333334,37605.041666666664,7073.708333333333,0.0,2005,1,20,3.0,0.0,0.0
2005-01-21,18907.333333333332,0.0,2443.0833333333335,0.0,0.0,1825.6666666666667,0.0,0.0,12481.166666666666,38764.666666666664,7389.291666666667,0.0,2005,1,21,4.0,0.0,0.0
2005-01-22,18296.375,0.0,2261.0833333333335,0.0,0.0,1728.8333333333333,0.0,0.0,11684.958333333334,39343.208333333336,7034.875,0.0,2005,1,22,5.0,1.0,0.0
2005-01-23,19291.125,0.0,2311.5833333333335,0.0,0.0,1711.4583333333333,0.0,0.0,11186.583333333334,37294.958333333336,6874.5,0.0,2005,1,23,6.0,1.0,0.0
2005-01-24,20646.958333333332,0.0,2575.5416666666665,0.0,0.0,1905.0,0.0,0.0,12263.708333333334,40781.916666666664,7682.541666666667,0.0,2005,1,24,0.0,0.0,0.0
2005-01-25,18347.625,0.0,2351.7083333333335,0.0,0.0,1825.0833333333333,0.0,0.0,11851.041666666666,37640.333333333336,7495.708333333333,0.0,2005,1,25,1.0,0.0,0.0
2005-01-26,17652.125,0.0,2330.25,0.0,0.0,1762.6666666666667,0.0,0.0,12075.208333333334,35820.25,7025.5,0.0,2005,1,26,2.0,0.0,0.0
2005-01-27,19053.166666666668,0.0,2530.5,0.0,0.0,1858.7083333333333,0.0,0.0,12501.041666666666,39651.916666666664,7458.458333333333,0.0,2005,1,27,3.0,0.0,0.0
2005-01-28,19482.833333333332,0.0,2528.0833333333335,0.0,0.0,1824.125,0.0,0.0,12523.416666666666,40509.375,7697.5,0.0,2005,1,28,4.0,0.0,0.0
2005-01-29,17662.583333333332,0.0,2126.2916666666665,0.0,0.0,1670.125,0.0,0.0,10997.833333333334,36628.583333333336,6692.916666666667,0.0,2005,1,29,5.0,1.0,0.0
2005-01-30,16087.75,0.0,1949.375,0.0,0.0,1531.0416666666667,0.0,0.0,10106.958333333334,33489.625,6461.083333333333,0.0,2005,1,30,6.0,1.0,0.0
2005-01-31,17794.583333333332,0.0,2389.5416666666665,0.0,0.0,1747.125,0.0,0.0,11660.875,36225.833333333336,7046.958333333333,0.0,2005,1,31,0.0,0.0,0.0
2005-02-01,17788.541666666668,0.0,2351.7083333333335,0.0,0.0,1752.4583333333333,0.0,0.0,11873.291666666666,36630.583333333336,6971.166666666667,0.0,2005,2,1,1.0,0.0,0.0
2005-02-02,18189.375,0.0,2385.25,0.0,0.0,1740.6666666666667,0.0,0.0,11851.208333333334,36344.0,6903.875,0.0,2005,2,2,2.0,0.0,0.0
2005-02-03,17136.416666666668,0.0,2342.8333333333335,0.0,0.0,1735.8333333333333,0.0,0.0,11823.666666666666,36041.083333333336,6682.458333333333,0.0,2005,2,3,3.0,0.0,0.0
2005-02-04,17117.875,0.0,2210.2916666666665,0.0,0.0,1646.1666666666667,0.0,0.0,11334.958333333334,34120.75,6476.375,0.0,2005,2,4,4.0,0.0,0.0
2005-02-05,15537.458333333334,0.0,1913.375,0.0,0.0,1524.4166666666667,0.0,0.0,10011.666666666666,30505.791666666668,6017.791666666667,0.0,2005,2,5,5.0,1.0,0.0
2005-02-06,14592.25,0.0,1807.75,0.0,0.0,1482.8333333333333,0.0,0.0,9544.0,29433.25,5788.291666666667,0.0,2005,2,6,6.0,1.0,0.0
2005-02-07,16022.583333333334,0.0,2133.4583333333335,0.0,0.0,1625.0416666666667,0.0,0.0,11198.291666666666,32308.0,6142.458333333333,0.0,2005,2,7,0.0,0.0,0.0
2005-02-08,15996.0,0.0,2155.8333333333335,0.0,0.0,1657.9583333333333,0.0,0.0,11810.625,32202.916666666668,6064.333333333333,0.0,2005,2,8,1.0,0.0,0.0
2005-02-09,16016.583333333334,0.0,2232.75,0.0,0.0,1657.8333333333333,0.0,0.0,12031.833333333334,31552.666666666668,6009.083333333333,0.0,2005,2,9,2.0,0.0,0.0
2005-02-10,17753.958333333332,0.0,2363.375,0.0,0.0,1751.5416666666667,0.0,0.0,11975.75,33037.583333333336,6588.291666666667,0.0,2005,2,10,3.0,0.0,0.0
2005-02-11,18406.75,0.0,2384.5833333333335,0.0,0.0,1764.2083333333333,0.0,0.0,11684.791666666666,34872.541666666664,7049.0,0.0,2005,2,11,4.0,0.0,0.0
2005-02-12,15582.791666666666,0.0,1940.4166666666667,0.0,0.0,1576.1666666666667,0.0,0.0,10179.0,31791.416666666668,6240.458333333333,0.0,2005,2,12,5.0,1.0,0.0
2005-02-13,15112.25,0.0,1867.0,0.0,0.0,1514.0416666666667,0.0,0.0,9952.541666666666,30128.666666666668,5870.041666666667,0.0,2005,2,13,6.0,1.0,0.0
2005-02-14,16165.791666666666,0.0,2131.2916666666665,0.0,0.0,1672.5833333333333,0.0,0.0,11314.291666666666,33918.5,6458.5,0.0,2005,2,14,0.0,0.0,0.0
2005-02-15,15665.583333333334,0.0,2085.25,0.0,0.0,1607.7916666666667,0.0,0.0,11579.666666666666,31383.166666666668,6060.583333333333,0.0,2005,2,15,1.0,0.0,0.0
2005-02-16,16206.625,0.0,2175.125,0.0,0.0,1632.125,0.0,0.0,11772.666666666666,31812.916666666668,6203.208333333333,0.0,2005,2,16,2.0,0.0,0.0
2005-02-17,17533.666666666668,0.0,2350.3333333333335,0.0,0.0,1732.3333333333333,0.0,0.0,12164.041666666666,33978.958333333336,6665.333333333333,0.0,2005,2,17,3.0,0.0,0.0
2005-02-18,18008.166666666668,0.0,2339.2916666666665,0.0,0.0,1791.6666666666667,0.0,0.0,12109.875,36170.416666666664,7131.0,0.0,2005,2,18,4.0,0.0,0.0
2005-02-19,16511.916666666668,0.0,2091.5833333333335,0.0,0.0,1628.625,0.0,0.0,10706.125,34111.708333333336,6662.583333333333,0.0,2005,2,19,5.0,1.0,0.0
2005-02-20,15397.708333333334,0.0,1907.25,0.0,0.0,1552.625,0.0,0.0,10165.125,31618.875,6193.833333333333,0.0,2005,2,20,6.0,1.0,0.0
2005-02-21,15926.958333333334,0.0,2126.75,0.0,0.0,1625.9166666666667,0.0,0.0,11263.333333333334,33208.291666666664,6342.458333333333,0.0,2005,2,21,0.0,0.0,0.0
2005-02-22,16116.916666666666,0.0,2224.8333333333335,0.0,0.0,1657.0416666666667,0.0,0.0,11624.666666666666,32929.833333333336,6281.708333333333,0.0,2005,2,22,1.0,0.0,0.0
2005-02-23,16311.125,0.0,2264.0833333333335,0.0,0.0,1704.7916666666667,0.0,0.0,11744.916666666666,33040.625,6388.291666666667,0.0,2005,2,23,2.0,0.0,0.0
2005-02-24,17525.958333333332,0.0,2312.2916666666665,0.0,0.0,1758.0833333333333,0.0,0.0,11667.833333333334,36007.125,6939.875,0.0,2005,2,24,3.0,0.0,0.0
2005-02-25,17292.458333333332,0.0,2299.7083333333335,0.0,0.0,1722.0,0.0,0.0,11452.291666666666,35318.0,6712.208333333333,0.0,2005,2,25,4.0,0.0,0.0
2005-02-26,15635.666666666666,0.0,1888.0,0.0,0.0,1572.5416666666667,0.0,0.0,10528.833333333334,32570.333333333332,6338.291666666667,0.0,2005,2,26,5.0,1.0,0.0
2005-02-27,15252.166666666666,0.0,1888.1666666666667,0.0,0.0,1566.875,0.0,0.0,9997.125,31411.291666666668,6160.833333333333,0.0,2005,2,27,6.0,1.0,0.0
2005-02-28,17102.5,0.0,2184.2083333333335,0.0,0.0,1732.375,0.0,0.0,11628.458333333334,35489.333333333336,6797.583333333333,0.0,2005,2,28,0.0,0.0,0.0
2005-03-01,18429.166666666668,0.0,2397.625,0.0,0.0,1749.75,0.0,0.0,12051.5,34671.875,6837.541666666667,0.0,2005,3,1,1.0,0.0,0.0
2005-03-02,18563.416666666668,0.0,2403.625,0.0,0.0,1803.2083333333333,0.0,0.0,12165.666666666666,35586.833333333336,7108.875,0.0,2005,3,2,2.0,0.0,0.0
2005-03-03,18121.083333333332,0.0,2328.5416666666665,0.0,0.0,1791.0,0.0,0.0,11933.833333333334,36383.458333333336,7111.166666666667,0.0,2005,3,3,3.0,0.0,0.0
2005-03-04,17663.375,0.0,2270.5833333333335,0.0,0.0,1724.7083333333333,0.0,0.0,11520.25,35146.041666666664,6894.583333333333,0.0,2005,3,4,4.0,0.0,0.0
2005-03-05,15418.875,0.0,1907.875,0.0,0.0,1534.6666666666667,0.0,0.0,10181.5,31532.458333333332,6090.0,0.0,2005,3,5,5.0,1.0,0.0
2005-03-06,14247.375,0.0,1773.6666666666667,0.0,0.0,1484.9166666666667,0.0,0.0,9191.291666666666,30031.208333333332,5765.375,0.0,2005,3,6,6.0,1.0,0.0
2005-03-07,15471.958333333334,0.0,2047.1666666666667,0.0,0.0,1606.25,0.0,0.0,10883.166666666666,30955.375,5904.416666666667,0.0,2005,3,7,0.0,0.0,0.0
2005-03-08,17429.083333333332,0.0,2310.875,0.0,0.0,1760.7083333333333,0.0,0.0,11704.625,33735.125,6625.666666666667,0.0,2005,3,8,1.0,0.0,0.0
2005-03-09,17907.0,0.0,2357.625,0.0,0.0,1830.75,0.0,0.0,11828.5,37470.083333333336,7139.916666666667,0.0,2005,3,9,2.0,0.0,0.0
2005-03-10,17568.166666666668,0.0,2381.875,0.0,0.0,1790.7916666666667,0.0,0.0,11957.458333333334,36005.541666666664,6829.833333333333,0.0,2005,3,10,3.0,0.0,0.0
2005-03-11,17016.541666666668,0.0,2257.6666666666665,0.0,0.0,1722.7916666666667,0.0,0.0,11511.958333333334,33624.375,6524.166666666667,0.0,2005,3,11,4.0,0.0,0.0
2005-03-12,15855.416666666666,0.0,2017.3333333333333,0.0,0.0,1605.4166666666667,0.0,0.0,10580.708333333334,30371.0,6164.375,0.0,2005,3,12,5.0,1.0,0.0
2005-03-13,14973.916666666666,0.0,1888.5,0.0,0.0,1557.25,0.0,0.0,9962.75,29517.083333333332,5903.083333333333,0.0,2005,3,13,6.0,1.0,0.0
2005-03-14,16623.958333333332,0.0,2210.5833333333335,0.0,0.0,1729.2083333333333,0.0,0.0,11508.791666666666,32871.25,6458.708333333333,0.0,2005,3,14,0.0,0.0,0.0
2005-03-15,16567.791666666668,0.0,2191.5833333333335,0.0,0.0,1693.9583333333333,0.0,0.0,11467.5,33421.333333333336,6524.833333333333,0.0,2005,3,15,1.0,0.0,0.0
2005-03-16,16755.291666666668,0.0,2170.125,0.0,0.0,1697.0,0.0,0.0,11266.833333333334,33017.541666666664,6452.791666666667,0.0,2005,3,16,2.0,0.0,0.0
2005-03-17,16447.75,0.0,2108.0416666666665,0.0,0.0,1668.375,0.0,0.0,11436.416666666666,32838.083333333336,6306.208333333333,0.0,2005,3,17,3.0,0.0,0.0
2005-03-18,15823.875,0.0,2029.5833333333333,0.0,0.0,1623.2083333333333,0.0,0.0,11190.125,31743.166666666668,6138.125,0.0,2005,3,18,4.0,0.0,0.0
2005-03-19,14655.375,0.0,1803.625,0.0,0.0,1473.2083333333333,0.0,0.0,9981.0,28709.833333333332,5571.458333333333,0.0,2005,3,19,5.0,1.0,0.0
2005-03-20,14042.708333333334,0.0,1802.3333333333333,0.0,0.0,1468.0833333333333,0.0,0.0,9525.375,28305.625,5425.416666666667,0.0,2005,3,20,6.0,1.0,0.0
2005-03-21,15904.416666666666,0.0,2136.875,0.0,0.0,1673.9583333333333,0.0,0.0,11172.291666666666,31513.666666666668,6165.416666666667,0.0,2005,3,21,0.0,0.0,0.0
2005-03-22,15955.416666666666,0.0,2168.25,0.0,0.0,1676.875,0.0,0.0,11350.125,31296.75,6127.333333333333,0.0,2005,3,22,1.0,0.0,0.0
2005-03-23,15837.0,0.0,2239.9166666666665,0.0,0.0,1670.7083333333333,0.0,0.0,11422.208333333334,32864.875,6177.416666666667,0.0,2005,3,23,2.0,0.0,0.0
2005-03-24,15992.083333333334,0.0,2144.3333333333335,0.0,0.0,1682.5833333333333,0.0,0.0,11154.5,32491.416666666668,6297.75,0.0,2005,3,24,3.0,0.0,0.0
2005-03-25,14799.083333333334,0.0,1889.6666666666667,0.0,0.0,1574.5416666666667,0.0,0.0,10474.25,30250.708333333332,5901.75,0.0,2005,3,25,4.0,0.0,0.0
2005-03-26,13675.458333333334,0.0,1717.6666666666667,0.0,0.0,1482.9583333333333,0.0,0.0,9560.0,28533.5,5653.0,0.0,2005,3,26,5.0,1.0,0.0
2005-03-27,13144.125,0.0,1661.75,0.0,0.0,1377.5,0.0,0.0,8768.625,27034.416666666668,5350.0,0.0,2005,3,27,6.0,1.0,0.0
2005-03-28,15044.625,0.0,2039.4583333333333,0.0,0.0,1572.4583333333333,0.0,0.0,10301.041666666666,31561.375,6069.041666666667,0.0,2005,3,28,0.0,0.0,0.0
2005-03-29,14947.625,0.0,2034.9583333333333,0.0,0.0,1563.375,0.0,0.0,10380.541666666666,30521.333333333332,5866.375,0.0,2005,3,29,1.0,0.0,0.0
2005-03-30,14560.0,0.0,1960.4583333333333,0.0,0.0,1537.0416666666667,0.0,0.0,10381.291666666666,29870.416666666668,5718.083333333333,0.0,2005,3,30,2.0,0.0,0.0
2005-03-31,14203.958333333334,0.0,1915.2083333333333,0.0,0.0,1504.5416666666667,0.0,0.0,10413.833333333334,30274.208333333332,5671.958333333333,0.0,2005,3,31,3.0,0.0,0.0
2005-04-01,14514.916666666666,0.0,1964.625,0.0,0.0,1440.0416666666667,0.0,0.0,10483.0,29255.791666666668,5511.416666666667,0.0,2005,4,1,4.0,0.0,0.0
2005-04-02,14583.75,0.0,1884.4583333333333,0.0,0.0,1390.3333333333333,0.0,0.0,9380.708333333334,28056.0,5381.791666666667,0.0,2005,4,2,5.0,1.0,0.0
2005-04-03,13696.565217391304,0.0,1691.391304347826,0.0,0.0,1435.1304347826087,0.0,0.0,8737.08695652174,28284.17391304348,5629.0,0.0,2005,4,3,6.0,1.0,0.0
2005-04-04,14676.041666666666,0.0,1962.7916666666667,0.0,0.0,1537.4583333333333,0.0,0.0,10300.25,30378.083333333332,5845.541666666667,0.0,2005,4,4,0.0,0.0,0.0
2005-04-05,14449.541666666666,0.0,1933.4583333333333,0.0,0.0,1482.4583333333333,0.0,0.0,10540.458333333334,29524.208333333332,5688.458333333333,0.0,2005,4,5,1.0,0.0,0.0
2005-04-06,14052.333333333334,0.0,1936.6666666666667,0.0,0.0,1502.2083333333333,0.0,0.0,10776.458333333334,29043.291666666668,5475.708333333333,0.0,2005,4,6,2.0,0.0,0.0
2005-04-07,14143.625,0.0,1943.0416666666667,0.0,0.0,1493.875,0.0,0.0,10404.75,28909.041666666668,5417.458333333333,0.0,2005,4,7,3.0,0.0,0.0
2005-04-08,13975.875,0.0,1886.625,0.0,0.0,1441.8333333333333,0.0,0.0,10340.541666666666,28249.333333333332,5297.833333333333,0.0,2005,4,8,4.0,0.0,0.0
2005-04-09,12652.291666666666,0.0,1600.625,0.0,0.0,1300.2083333333333,0.0,0.0,9112.958333333334,25656.416666666668,4922.416666666667,0.0,2005,4,9,5.0,1.0,0.0
2005-04-10,12032.75,0.0,1527.0,0.0,0.0,1258.5416666666667,0.0,0.0,8584.958333333334,24999.333333333332,4757.291666666667,0.0,2005,4,10,6.0,1.0,0.0
2005-04-11,13733.125,0.0,1905.75,0.0,0.0,1471.4583333333333,0.0,0.0,10335.583333333334,28076.833333333332,5340.958333333333,0.0,2005,4,11,0.0,0.0,0.0
